"1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","HS4","HS4 ID"
2.5765403128,1.5913252915,1.0216444305,1.0439743727,0.9577548068,0.9242692838,0.4358760267,0.8009565961,1.1381506106,1.2098572832,1.4862344176,1.3803064978,0.7048313444,0.6314917311,1.0847242105,1.0871037848,1.4458052228,1.5384836238,2.1470585605,1.7472916397,1.4166846849,1.3415777592,1.3823065087,1.6464952312,1.612752495,"Artificial Textile Machinery","8444"
1.1085613324,1.3498450715,2.0222124219,1.793645689,1.5527506753,1.5993356185,0.9934653003,0.6440426036,0.6267680888,0.3316479383,0.517621427,0.2333395229,0.4809183022,0.5252740584,1.0629983679,0.8002924501,0.798695837,1.0882363265,0.8031611337,0.6246106466,0.6460553144,1.2843598732,1.4092994278,1.3813156622,1.2871948873,"Textile Fiber Machinery","8445"
1.5015219299,1.5468535485,1.3519184794,1.7655667332,1.90050771,1.4239756441,0.3269476896,0.3236954181,0.4107412904,0.2888548421,0.8786624755,0.7767830952,1.3349993798,1.210280027,0.4042443513,0.5094137755,0.518994259,0.7368377059,0.503338917,0.4688995212,0.3849411981,0.6782751586,1.0036105688,0.517658017,0.3309404846,"Looms","8446"
1.6916552873,1.3419881204,1.3691326697,0.6974673368,0.6769206589,0.6216344256,1.1085061233,1.0346714436,0.6395800762,0.6570658931,0.2136071899,0.4425174658,0.3407750754,0.7493398103,0.4282044046,0.4406422404,0.8205955025,0.727031849,0.4538922196,0.4207950224,0.8216426583,0.6265318131,0.4830537343,1.0250487024,1.2367925079,"Knitting Machines","8447"
1.1988581094,1.4281541869,1.5149169063,1.5587396022,1.1018216778,1.2099998128,1.1117677081,1.1796821617,1.1427679246,1.0680195023,0.83848287,0.8982979591,1.0607541703,1.1383671276,0.9144386241,1.1406152038,1.1441505964,1.2906828636,1.3040189164,1.3919509861,1.4418037828,1.4456690203,1.4467670143,1.4419531215,1.4552875434,"Knitting Machine Accessories","8448"
,,,,,,,,,,,1.4144518849,1.502428608,1.4649834399,1.2848061745,1.2051349407,1.382785222,1.415446602,1.2375801362,0.8800234019,0.9416917871,1.2741249017,0.8792111699,1.3490961272,0.8356314603,"Felt Machinery","8449"
0.3026872867,0.2286792076,0.3457521167,0.2961409129,0.6110188081,0.2781305069,0.3814428382,0.2710158435,0.3941115399,0.4987339842,0.5144932175,0.6961148504,0.9777933325,0.9656925324,0.9776373443,0.9051733064,0.8968068209,0.6064066239,0.6063113159,0.3979489875,0.532469421,0.5816928357,0.7738613109,0.7020051557,0.4022546035,"Household Washing Machines","8450"
1.0483979129,0.5519210367,0.5307246751,0.5505020761,0.9354277017,0.6436752377,0.4887742454,0.7517540478,0.8241279037,0.6065300398,0.6341199108,0.6403365595,0.6726196106,0.4893817772,0.4994415936,0.8376563435,0.9609892674,0.984055571,1.1227782483,1.4011187364,1.0429639074,0.9812691885,0.9637272378,1.2943325544,1.2147075212,"Textile Processing Machines","8451"
0.4148992843,0.4942492065,0.2603574562,0.2405011178,0.2822559505,0.2769387055,0.1403411197,0.1057569297,0.1992980093,0.1830270715,0.0172978348,-0.1830725945,-0.2706160181,-0.2052382031,-0.3094685338,-0.4527354553,-0.0643397168,0.3196328928,0.3963216658,0.2586807239,0.2865723347,0.6644304743,0.6766398942,0.6614621398,0.6864274988,"Sewing Machines","8452"
0.5892573348,0.1999687643,-0.1560618474,-0.1700011511,-0.1580926583,-0.3347461453,-0.6414140852,-0.3652700852,-0.2925553407,-0.3187409142,-0.1641921655,-0.2380353952,-0.0461331445,-0.1264682983,0.1913592267,0.2983870991,0.1073574647,-0.2402380094,-0.1943888319,0.2341838771,0.1029783363,0.3813267737,0.6104231535,0.6562154207,0.5137286438,"Leather Machinery","8453"
1.291766551,1.2235437637,1.0832437561,1.080354436,1.0500183469,0.9544916389,0.7734008263,0.7177236422,0.6922417364,0.7027776326,0.6382274018,0.7577394462,0.7591869656,0.9717242145,0.8062746876,0.8690777345,1.0376063958,1.0092576719,0.9217564922,0.9448993835,1.0605336985,1.0198107885,1.2253314326,1.1806203305,1.1064985053,"Casting Machines","8454"
1.2224048418,1.3794897309,1.4236734274,1.3734370679,1.3135728179,1.1547426468,1.0403439175,0.8089243601,0.8968875508,0.9427006053,0.8772362666,1.0238988755,0.9361870718,1.1292861335,1.0244167352,1.0608223828,0.7449904246,0.7981608827,0.8544791074,1.2984940778,1.3171748665,1.0475600095,0.8489248879,1.1198232064,1.3807308882,"Metal-Rolling Mills","8455"
1.5488975855,1.7716674651,1.7707442555,1.6958579175,1.8398619373,0.7305273073,2.0150028055,2.0752809958,2.0312472239,2.0943397002,2.1195469647,2.1597666817,2.3031408932,1.8888757373,2.0033122522,1.7070693313,1.5889858763,1.5189736558,1.5577873912,1.6245992325,2.0495082556,2.6825663118,2.5288751548,2.0540647928,1.8173151715,"Non-Mechanical Removal Machinery","8456"
1.9854936328,1.4380156452,1.2792613356,1.4148185504,1.6520600751,1.7007531865,2.0033652425,1.8719334069,1.5451970417,1.3081689759,1.553026841,1.6641603368,1.9560027298,1.737300731,1.8904234463,2.0817266329,2.1363951039,2.3355884146,2.3286347119,2.3259634295,2.3459827179,2.3710940393,2.2427873456,2.2520281603,2.4238759498,"Metalworking Transfer Machines","8457"
1.0601771764,1.0044770289,0.8285366505,0.7742736627,0.5892593942,0.865395584,0.8149860045,1.0475116771,0.9848283791,1.4207779514,1.5372532976,1.7853963369,1.7031877897,1.6771005033,1.6966379708,1.7071240278,1.1788540272,1.218971536,1.7360519764,1.6805191758,1.6204520383,1.8480148919,1.8838951763,1.8783480801,1.6427148116,"Metal Lathes","8458"
1.0278175918,0.8509814553,0.9569131872,0.6655829787,0.208166991,-0.0368708897,0.1889994749,0.4378242629,0.4371522303,0.300267333,0.3547320343,0.3152038531,0.6423869875,0.9551327155,0.6534653596,0.6052899646,0.3244512037,0.1412120919,0.4907959261,0.9628949532,0.4371993875,0.6991668134,0.5129869238,1.0505853118,0.6251767305,"Drilling Machines","8459"
1.8101841502,1.6597530656,1.4548023359,1.0750040278,0.8068598718,0.9539483654,1.1384121713,1.3225754874,1.8143467725,2.1149675215,1.5470601216,1.404158686,1.4754459884,1.657078471,1.7185190117,1.7007034229,1.3639927321,1.7712432001,1.982430508,1.9730521669,1.8479711036,1.6874041133,1.8359478128,1.6808192832,1.7644897529,"Metal Finishing Machines","8460"
1.4223397164,1.4210447736,1.3585126423,1.3130052914,0.6320547228,0.5117196593,0.823410938,1.0848630958,1.0841654883,1.1224829719,0.9659069446,1.0688621786,1.4089734202,1.4267258498,1.5598060056,1.8428748574,1.7658718729,1.5361618166,1.1820745399,1.1770262711,1.3625762246,2.016152383,1.7852400757,2.062292195,2.0327176434,"Metalworking Machines","8461"
1.6552580028,1.482129027,0.976123013,0.8516599096,0.7381354458,0.9082300488,0.6369713966,0.7377257065,0.6454350568,0.7327013871,0.4992945241,0.8702695444,1.2205177548,1.2948842261,1.1025302527,1.039036858,1.3569759191,1.2373832222,1.1145837951,0.8900557898,1.3543579757,1.4655630039,1.5130498746,1.4176162665,1.7031526528,"Forging Machines","8462"
1.8951235653,1.922512068,0.8025896663,0.9379598256,1.0634605819,0.880033395,0.7996395332,0.7388105538,0.5950480292,0.4130009116,0.5698124531,0.7462147371,1.0792143696,1.2940483905,1.5254497928,1.3109868248,0.9623985518,0.7042343478,1.0220761344,1.0748538333,1.0434437119,1.1078346297,1.1863889134,1.0740173819,1.0735039569,"Other Non-Metal Removal Machinery","8463"
1.8300982008,1.6179385514,2.1345455844,1.6237246861,1.6580104811,1.6715754127,1.470057544,0.7228783863,0.5560549658,0.4101767683,0.9979693221,0.8733787697,1.2176953534,1.0492149919,0.8662001114,0.9405586835,0.9691446469,1.038712363,1.2181868716,0.8659579717,1.1306171814,1.4034875272,1.3800150473,1.1722672064,1.1610391031,"Stone Working Machines","8464"
2.1873454821,1.6640205919,1.6556667642,1.6529233365,1.3954698952,1.4136025202,1.418144969,1.6547314926,1.3429915876,1.2325626834,1.1560018002,1.1129705424,1.0019535813,0.8216252225,0.7995657613,0.813617289,0.9452857756,0.9586530157,0.8084303978,1.1415086757,1.1520600122,0.861269381,0.9881059054,0.8854584623,1.0879681505,"Woodworking machines","8465"
1.6391705903,1.4350089585,1.4874042168,1.6611599671,1.5033924987,1.3283416988,1.3648379718,1.4308922501,1.2970598345,1.3575374868,1.4378990113,1.578541729,1.3487274243,1.3123136887,1.3224783461,1.5231176524,1.6307526363,1.5681736602,1.4992090181,1.593291349,1.5958595581,1.7875579571,1.6874505363,1.5174584358,1.4469262889,"Metalworking Machine Parts","8466"
1.8213593386,2.0751113907,1.8458127973,1.7539164891,1.7370394674,1.9894442133,1.7108970784,1.7702958147,1.6571722859,1.7938288981,1.7624362446,1.688015459,1.6759619483,1.3350379852,1.3452205025,1.3666034251,1.5133760474,1.3645540429,1.4688842085,1.4950379225,1.6219040783,1.2136197164,1.3342119185,1.6318314048,1.6366611265,"Motor-working Tools","8467"
1.1288684135,1.3008437416,1.2943705239,1.2173514155,0.9736068723,0.8740521356,0.8133949924,0.9701737523,1.22024435,0.9354057569,1.3107344666,0.8365119648,0.7971223416,0.6539923593,0.6160096106,0.5220139866,0.7608991851,1.0315066331,0.71341995,0.6640702038,0.7986182381,1.1172736347,0.7182878206,1.0037184234,0.8058764487,"Soldering and Welding Machinery","8468"
-0.3365823338,-0.2936105035,-0.2442369288,-0.2276954711,,,,,,,,,,,,,,,,,,,,,,"Typewriters","8469"
-0.0480405415,-0.0836056756,0.0492842292,-0.0829979573,0.2092560932,0.0679088871,0.6741917037,0.5949720443,0.3938687665,0.4162128888,0.295906147,0.2908280378,0.1782258812,0.4521716728,0.427710819,0.3974466455,0.6129570134,0.5587921299,0.4823149066,0.1968861343,0.2570096869,0.3667886987,0.6681786373,0.5269041917,0.4476551106,"Calculators","8470"
0.700480301,0.7761556982,0.7577709649,0.7499091283,0.7420509525,0.8657899441,1.0306295345,1.1139734503,1.0135175089,1.0067636597,0.9380722847,0.9585492385,1.0248300106,0.9114740769,0.9845733576,1.0892808497,1.1868543542,1.226834848,0.9831798382,0.9872202902,0.9644283711,1.0492803806,1.0447163884,0.9951552759,1.1736625266,"Computers","8471"
1.1738806681,1.5572445166,1.5603630489,1.9453873189,1.7502333956,1.8130172493,1.5942499552,1.6243937079,1.5644939419,0.8225175945,0.6808002048,0.857625875,0.8457494169,1.1590642038,1.0783120917,0.8505480276,0.8630414016,0.8297769986,0.7840753183,1.0361916285,1.1906099167,1.0057785908,0.6776738265,0.7037940433,0.7634920743,"Other Office Machines","8472"
0.5290246771,0.5877849077,0.6402074494,0.2514498646,0.5424918302,0.6569174486,0.8352765316,0.8849683688,0.8618046687,0.8909364975,0.8492600823,0.830583614,0.898196058,1.2334266095,1.1917481594,1.1995737382,1.2096368864,1.2717908211,1.2449774226,1.2691463169,1.2827854564,1.187088332,1.5487740757,1.5094696502,1.3522868453,"Office Machine Parts","8473"
0.5965862616,1.0193609486,1.2712333519,1.2526312389,0.8663331369,0.8976792333,0.9108530817,0.5322989695,-0.0980058229,-0.056003451,0.0049609161,0.003632479,0.1069933027,0.2187201895,0.1801532267,0.1978188854,0.3110045914,0.3327029207,0.4027727254,0.5366229755,0.4651378508,0.1370456655,-0.0207932702,0.1127978415,0.3203149387,"Stone Processing Machines","8474"
1.4894997349,1.1492661781,1.0403919725,1.1507579309,1.2912314901,1.4967563704,1.3140663676,1.5281900933,1.4564528002,1.365848642,1.0906748908,0.8849461632,0.8442555503,1.0485042816,1.0306022806,1.3349521593,1.4187350653,1.6369357916,1.6425611672,1.2543095516,1.2713669374,1.5137963727,1.9514333366,1.6540147798,1.6694868981,"Glass Working Machines","8475"
1.4135838011,1.1727190543,1.1989979872,0.9317223019,0.6979947207,0.8094206979,0.3815603794,0.5725465813,0.610811592,0.4532772727,0.5387090459,0.8029447408,0.7747145825,0.8386977086,0.9541604066,0.9871425826,0.9840173156,0.7883725329,0.7690491969,0.6198263364,0.827666567,0.8228479092,0.8369773891,0.8532288354,0.7668861522,"Vending Machines","8476"
1.5388023265,1.7606569284,1.746372616,1.4908830964,1.690370134,1.3335748827,1.5817865558,1.8261609085,1.574083874,1.1518617859,0.9055088503,1.0844608198,1.1058921049,1.4305239126,1.3654062452,1.2909801687,1.5134249115,1.9111461907,1.7335388747,1.3780452637,1.3609759252,1.1457536571,1.3633317122,1.2217009976,1.5711464463,"Rubberworking Machinery","8477"
0.0126503407,0.7414577117,0.3677016833,0.3106516867,-0.3788760164,-0.719094742,-0.5034744293,-0.1795940871,-0.3635608581,-0.4692634793,-0.583425979,-0.2505579169,-0.1388212433,0.2999954068,0.250085882,-0.1356589893,-0.1527802891,-0.2559586754,-0.3667464753,-0.2676681033,-0.1919991374,-0.2201983266,-0.136712213,0.020485315,-0.1098142879,"Tobacco Processing Machines","8478"
2.2257250536,2.4234188646,2.3874415893,2.4059934276,2.4096370291,2.4658208408,2.4994487808,2.5772638586,2.2764724591,2.0019735652,1.9703822938,1.5943864984,1.6804302275,1.780071813,1.8952378439,1.9739040876,2.2948809123,2.2904903754,2.0637515684,1.9734707201,1.7558079261,1.8914007641,1.917093069,2.0467430031,2.0559220713,"Machinery Having Individual Functions","8479"
1.2661593271,1.3058930497,1.2996692026,1.3131912271,1.1696547144,1.0162961104,1.1060104024,1.0513110565,1.0844222101,1.2206851899,1.4059618291,1.4429021247,1.5780242395,1.1928192923,1.1542141689,1.2611806345,1.3594745713,1.3487824511,1.3672514968,1.4854075263,1.4064800875,1.4245263373,1.4213852153,1.4514598858,1.5405202313,"Metal Molds","8480"
1.4931412207,1.3931427528,1.5389037708,1.4410636455,1.2756947098,1.6588392876,1.5329023327,1.4674990265,1.4641570936,1.5503102264,1.4135142981,1.4051195176,1.4574980052,1.1914562875,1.3662043297,1.4404132947,1.6868880125,1.5464089201,1.4773824875,1.4878184696,1.4848215055,1.4992069054,1.5511378863,1.552891255,1.5283555694,"Valves","8481"
0.8969724715,0.9981449564,0.9879572191,1.0249858649,0.98929504,0.8736579254,0.903467392,0.8636559612,1.1836037339,1.0333004212,0.9417589079,0.9686809132,1.0478324983,1.0649890533,0.9384668469,1.100961948,1.2639235889,1.2887726033,1.1955859709,1.1977675657,1.2084378574,1.1576371835,1.2650259383,1.2427201917,0.9287324208,"Ball Bearings","8482"
1.6981341189,1.7871348611,1.8720120636,1.8963857147,1.7714434487,1.7697220225,1.7544625465,1.592031943,1.6856379713,1.8381533473,1.6429019842,1.3943442122,1.4725779609,1.5792382107,1.807841354,1.7817561115,1.7490057341,1.7065615264,1.7137907563,1.7630430688,1.7733650134,1.6924300115,1.557702002,1.5308413676,1.5952660249,"Transmissions","8483"
1.0004508346,1.1452546831,0.9639919995,1.3015565433,0.9786195935,0.934871452,1.2459888002,1.5266037897,1.2028827081,1.298128453,1.3876481255,1.8010494903,1.991656777,1.556156947,1.6532555953,1.2316570622,0.8637749176,0.7557136469,0.8917282557,1.0307551055,1.4003100534,1.3574497289,1.7660967014,1.5529542531,1.4571928096,"Gaskets","8484"
1.3897132672,1.7196680605,1.7711530273,1.6619324713,1.8816535985,1.8812421942,1.7707106473,1.9388480103,1.8884422065,1.9412114194,1.9724488181,2.0908720952,1.9207155385,1.798613818,1.6929913926,1.5417373598,1.2477883522,1.1483643235,1.1295155632,1.300671716,1.2050696414,1.3570087497,1.7266600512,1.1747373249,1.0588009963,"Boat Propellers","8485"
0.8827088233,0.6541338318,0.6001895303,0.4892999962,0.319668583,0.5207782382,0.5670965316,0.6353241617,0.6889565647,0.6422235291,0.689337129,0.5937477386,0.7682152366,0.5720260431,0.7311055326,0.8493212117,0.7280880222,0.8330940994,0.9062744415,0.8532771782,0.8797663985,0.6481185933,0.8228675896,0.9350320347,0.8656198724,"Electric Motors","8501"
1.4575827043,0.6856218262,0.5824164835,0.3926881821,0.9799616915,0.5888626425,0.7114661914,0.3602436103,0.5720498607,1.0877001953,0.9821602989,1.1840474894,0.5490143268,0.5361885695,0.4714760623,0.0911793324,-0.2348095965,0.123994605,0.386071426,0.4981796087,0.73724161,0.7676120884,0.2828123468,0.0415151735,-0.1415511179,"Electric Generating Sets","8502"
1.5225643263,1.3995708572,1.3933524805,1.3993530884,1.0593354116,1.234929912,1.2084822711,0.9436155667,0.953023438,0.7185584023,1.0241193878,1.0051278545,1.0094608069,1.0032198708,0.9162891384,0.843844871,0.8736813131,0.7258190148,0.7803543988,0.8636589414,0.6846507856,0.6494884056,0.6063830452,0.7119337263,0.7113452074,"Electric Motor Parts","8503"
-0.1255080572,-0.1986492809,-0.2110314236,-0.3068832708,-0.275003654,0.2559556531,0.1951222956,0.2058544938,0.1723253462,0.1508982378,0.2832408037,0.2201337946,0.2942993783,0.4666524839,0.3845179824,0.4278082275,0.804250867,0.9482667323,0.8410175552,0.9357674851,1.046139636,0.9538926989,0.9436263543,0.6385912874,0.7161458044,"Electrical Transformers","8504"
0.7061072976,0.8179591949,0.5671315938,0.4233839998,0.6539033836,0.5053728125,0.074309831,0.2288795235,0.3745378982,0.6528204671,0.6671670476,0.8558773257,1.0570252973,1.1020343372,1.2873761669,1.4884958877,1.3534775372,1.276613591,1.2814273046,1.3469194059,1.2833240015,1.1540287087,1.1188882981,1.5572535157,1.55016595,"Electromagnets","8505"
-0.8217611908,-1.0572719759,-1.1170988375,-0.8700989739,-0.9329026691,-0.6794481565,-0.6499091386,-0.3129305288,-0.2862737579,-0.3465956704,-0.2527723815,-0.2236870319,-0.2770341131,-0.4315098376,-0.2561828396,-0.4439868334,-0.0818108344,-0.0253074609,-0.3076224386,-0.3817731585,-0.4411609438,-0.173015762,-0.0153803605,0.0302615087,-0.0056844119,"Batteries","8506"
0.7808778387,0.43305223,0.4131299249,0.3092751518,0.0830207333,0.1617759001,0.4552797731,0.6264164296,0.5961820747,0.7077399145,0.5692816111,0.2006601319,0.1892055455,0.2197511277,0.2142350827,0.2740849245,0.1496159363,0.0962326072,-0.2225420265,-0.1485236373,-0.0345869875,0.1683730164,0.4684335683,0.6427127825,0.9648045231,"Electric Batteries","8507"
1.2470565464,1.1770967988,1.1806062988,1.2093106494,1.0825010975,1.0871458705,1.2555550068,1.4651816822,1.3316680286,1.5133534426,1.3821922596,1.5198209026,1.1624969186,1.0699607752,1.0621173221,1.0509641226,1.5094911805,1.3824438137,1.2634289968,1.2442712761,1.2616211875,1.1222596252,1.0964417258,1.3291429903,1.4352460055,"Vacuum Cleaners","8508"
1.1863348888,1.0420269476,0.8489033828,0.9331473971,0.7649143612,1.0220768112,1.0609929111,0.8729405507,1.0109239848,1.0195758341,1.0301493094,0.8555143153,0.8126543942,1.1584593381,1.0898488916,0.7629201711,1.0623076066,1.033321031,0.7888628117,0.9363698298,0.8600526232,0.8796987758,1.0520116394,1.1040183882,1.0395333081,"Other Domestic Electric Housewares","8509"
0.9353327775,0.7794224405,0.7067052053,0.6999084365,0.8463470885,0.9251846658,1.1108049631,0.8733619043,0.5695261379,0.8436086027,0.6399462309,0.6759046727,0.6997817632,1.037604566,0.9215992586,1.0956771888,1.1420225832,1.1879181757,1.1824194704,1.1306295162,1.0424726775,0.9635385734,0.9141026071,0.9104959205,0.9814218895,"Hair Trimmers","8510"
0.7565490539,0.9682733722,0.6297063303,0.7996156595,0.782611776,0.990587001,0.5924561508,0.6335509514,0.8096479591,0.8675439631,0.8582969022,0.9360226492,0.7749102878,0.7941264194,0.6082850937,0.7376997392,0.9820918662,0.9128687967,0.9717602717,0.9698265406,0.8243886984,0.9207722122,0.9417712757,0.7354237039,0.5748487169,"Electrical Ignitions","8511"
1.3732009191,1.2026147856,1.5188882081,1.5696059049,1.3669179468,1.4618300012,1.4873725731,1.282253819,1.2911781359,1.3072008631,1.6091165803,1.2517906261,1.1785708604,1.1737571374,1.3579638545,1.5959481071,1.4544063617,1.4380301861,1.3638237733,1.2021009665,1.3794806353,1.374014934,1.4717289776,1.4876341738,1.0359300801,"Electrical Lighting and Signalling Equipment","8512"
-0.5609635778,-0.521576077,-0.5161930485,-0.4040531676,-0.7002276602,-0.6614947881,-0.438746426,-0.7243322911,-0.6640153936,-0.8751295848,-0.5570516504,-1.0635561892,-1.3393583449,-1.2596489439,-1.1718684569,-0.8171836827,-0.6961530504,-0.4929486137,-0.2298455266,-0.1825434966,0.265805101,-0.2972880635,-0.4010480593,-0.467937793,0.1577297791,"Portable Lighting","8513"
2.0001751815,1.9354277958,1.7248392684,1.4712385041,1.1703958358,1.2986707772,1.4731107035,1.9259623935,1.7192251006,1.7342104789,1.7250786118,1.2650737494,1.3743092629,1.500451411,1.2107657397,1.1640996785,1.1518729296,1.20084049,1.5882788595,1.551136483,1.5959843003,1.324802718,1.3429775372,1.3745704968,1.4020716823,"Electric Furnaces","8514"
1.8746172896,1.7423931835,1.9913773512,1.8941418921,1.7342784403,1.894891096,1.8534058018,1.7496140833,1.7573686453,1.5244752702,1.3411932063,1.5863840039,1.956843327,1.9782484042,1.6292450297,1.2314597303,1.2007726912,1.0817793797,1.35006659,1.4566406045,1.520161212,1.5397711804,1.649504935,1.7390498465,1.7450860313,"Electric Soldering Equipment","8515"
