"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Congo, Dem. Rep.","COD","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1819.72331487329","1606.32669405146","1382.76198667297","1150.83622958163","1066.4681718975","1039.7528652868","1000.68917422966","921.422432997428","885.785894811161","828.209255687388","751.557756784938","715.677928228603","715.454398860416","732.536628665159","757.686099243824","778.96804364136","794.429458022618","817.069598483967","839.815586400063","835.611722909563","865.684040221023","894.826544520519","926.787816171911","972.455934329137","1029.79081257806","1065.24257721582","1055.57291467758","1059.81076228861","1085.89368770943","1097.9488401154","1072.21011269575",
"Congo, Rep.","COG","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5110.59612682593","5091.35597209608","5082.43369748972","4895.1519817776","4498.90278156488","4548.28708492239","4610.13738460916","4451.16345914685","4485.5437372909","4244.91404409178","4436.57191269855","4475.74547834175","4550.10116610421","4457.12439875394","4476.03339821532","4673.66376572068","4882.01191758425","4405.05655014719","4524.83723845386","4888.2250132615","5212.31873265671","5180.49957202969","5550.13293521096","5376.41389058742","5599.19878794241","5267.91403609617","4586.17630094987","4274.29725080408","3963.5057698153","3872.186021968","3475.52246388273",
"Colombia","COL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8307.25326013412","8308.93264270264","8478.20318200943","8764.52663421269","9100.98349310017","9400.30919748867","9424.09694665138","9580.0867407895","9473.81870542235","8927.73006708038","9042.66279139813","9051.41423504113","9137.4643025928","9356.20968436527","9716.49910722704","10049.1261807666","10586.7948808009","11161.5133168718","11393.2022349803","11395.5621370337","11783.2999142858","12480.5465526004","12852.6257014235","13390.485196138","13852.2420491719","14095.748356648","14194.515663803","14171.3205005648","14314.8555765268","14585.3024908488","13441.4929522564",
"Comoros","COM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3061.33091422758","2812.28250064907","2964.21671407365","2966.22295455321","2730.6280401294","2751.16408279301","2642.09376873253","2675.58261640361","2639.29772945447","2621.56638114946","2833.59101577331","2829.08347204955","2825.80098526387","2817.3127638307","2804.00387301488","2815.70212052365","2821.93847651689","2777.14223638774","2819.65874136648","2840.6328978705","2878.26971036373","2924.68551719278","2946.20222437818","3005.510856738","2996.3793452042","2959.49809656739","2987.97027465784","3032.26213308112","3066.83784677933","3059.49172597369","3140.69877162092",
"Cabo Verde","CPV","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1748.6185058665","1730.78710319655","1868.63837877591","1974.24058919486","2288.24120363864","2546.60118572226","2769.27507865505","3010.83545697526","3319.83507509977","3622.65375330248","4065.47941287663","4084.44401971555","4228.51308252309","4336.86517081266","4709.03723930429","4964.79745912985","5291.04755563248","6018.10723988119","6341.20448128476","6185.76091652253","6200.34353563071","6366.12851050652","6353.70770335967","6323.37646089744","6281.79396991613","6266.88177760605","6482.72154870172","6643.17989079576","6864.18529701385","7171.8264236411","6045.06088391258",
"Costa Rica","CRI","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9598.75454171758","9562.86853272593","10174.4480327247","10619.3988896023","10821.6168044906","10995.5402144658","10877.6158874879","11206.151357824","11739.847519412","11977.9178103753","12199.7252149255","12401.2197069587","12615.898011541","12961.0225926371","13338.7639291231","13673.8974770821","14473.3852772985","15451.8661441149","15971.8830436123","15630.5949206388","16264.6981027851","16776.6559882244","17389.6681050564","17620.1315902021","18041.5538923782","18498.2547722371","19073.2372785677","19663.0897941269","19868.7615288938","20105.9931106795","19017.7892740018",
"Caribbean small states","CSS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10216.1487883629","10351.1146052784","10552.1107046197","10820.1921795182","11021.3078587372","11240.5336853243","11514.0317084099","11843.9604371731","11898.6261082194","12351.5375809014","12686.3248619368","12872.4776331648","13248.6651033614","13942.5034011165","14410.0744838008","14804.4098000954","15711.1453748094","16140.3615781019","16259.490981545","15614.8109062521","15732.2127537823","15833.1098686652","15924.8612367713","15982.3310829198","15949.2508100143","15965.0466808972","15673.161883525","15612.3664653736","15826.7284608163","15852.1957546342","14724.9022671702",
"Cuba","CUB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29669.8646067821","30562.3183466686","30646.1487257223","30107.1799579905","29653.9647137476","29102.8638428108","28829.0168947987","28963.4099644225","29227.0765763594","28883.1037792964","28543.3607059699","28313.0486187097","28040.0360514959","27503.7894380048","26826.5923787915","26548.7000044222","26009.5280033975","25475.4896636129","25054.8952300259","24494.3426149147","",
"Cayman Islands","CYM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80305.0263684757","80387.0028563596","77786.0546162276","70246.0903680459","66709.3467457044","66084.093927636","65664.6387773827","65428.3455058306","66155.1651517821","67067.1936632967","68307.1993702042","69572.496852816","71598.1969957111","73443.0617353665","",
"Cyprus","CYP","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25286.283375501","24822.3450619037","26442.7068127522","25992.4859913948","26962.5778171932","28692.3725222485","28591.2647325242","28933.2804611075","30327.2118185356","31488.6228633661","33013.9825138552","33950.959832956","34813.6766698246","35295.3649844909","36576.8730925333","37803.5755253568","38930.6130534338","40053.4137891646","40484.6149094716","38618.0093651325","38379.0903965443","37562.4491443722","35719.3218041179","33456.2890881726","33207.7707129666","34472.2985065115","36523.7332079973","38050.8577356233","39559.4879646749","40226.8094909879","37655.1803457421",
"Czech Republic","CZE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23585.1814938054","20895.8797607116","20768.7881664466","20760.0542509881","21356.3127969696","22758.5968118404","23756.9783859253","23659.3207939067","23597.3061804104","23948.3850340351","24976.5063182959","25833.4146699938","26289.6261389536","27239.5594440384","28542.2548172745","30384.4466487841","32352.8129664551","33956.2459846788","34580.4433462984","32782.6123492193","33483.137594809","34002.1897752206","33688.0998344582","33661.4684161727","34386.7049143977","36168.4185553861","37014.9592935816","38824.8879170919","39932.992193117","40981.0565086432","38509.2669114162",
"Germany","DEU","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36617.4819798761","38208.5921506433","38648.3907490989","38020.0899345773","38794.6938374032","39278.1307628231","39480.1921121609","40128.9836402373","40930.9554877833","41676.4833842224","42832.2644780673","43479.2707873768","43320.2982568903","42993.1965762484","43507.8489369112","43851.0898039213","45576.0208025765","46995.3701538799","47536.7707954978","44943.8409486121","46894.2269162907","49646.74721819","49761.0146644366","49842.5583193108","50731.9199645294","51044.9893584218","51763.754913011","52952.8750212389","53367.3319037949","53809.1412482045","51259.2395557078",
"Djibouti","DJI","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4028.4323695284","4238.9443547647","4488.80265798112","4709.52388928192","4885.20503911992","5214.07218666426","5534.76617152744","5481.11481697609",
"Dominica","DMA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7775.43736138375","7885.27071099582","8026.02272550234","8168.00542181953","8144.82944774755","8384.48892388444","8665.72243636975","8897.89820784669","9287.53573017317","9367.80522395337","9611.53337036947","9602.50168623798","9308.36387285423","9862.73760555821","10122.4662518697","10160.994408622","10613.6892365175","11275.3781165915","12072.8474449511","11928.4447252248","12003.7660822063","11971.0201324486","11837.2360018054","11708.1449960953","12216.5318416184","11873.7418376836","12154.7514389872","11304.0433278877","11537.0190725758","11905.8705154398","9891.29193953719",
"Denmark","DNK","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39027.9787365148","39469.3228084159","40108.8919453015","39979.7573849561","41969.6887111547","43015.6775097607","44013.3855851544","45260.1371186812","46096.3697234041","47298.5373518437","48907.0114021027","49133.2231026505","49204.8990055345","49262.6449732556","50446.5416048985","51483.273786293","53322.2889991783","53569.0280238008","52982.5317373493","50114.0500523227","50825.4122929358","51293.2061782002","51216.309409926","51479.2664533017","52048.3354927846","52892.6460290247","54185.0084787703","55356.680780178","56178.7746299825","57161.6863893418","55819.9095281648",
"Dominican Republic","DOM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6203.20780961254","6143.84815770776","6706.02613235558","7068.10788845408","7122.37624533634","7396.84199158497","7707.39519579771","8255.56481142881","8670.43784658985","9043.59778335711","9322.1391958368","9410.03248383329","9690.59887547073","9424.79525302656","9533.31894367966","10291.3032229662","11087.4819623485","11756.466622133","11980.8394633003","11944.3481295623","12782.4571725583","13024.3285157758","13219.6941290816","13702.3212060319","14499.6304103225","15328.3595091532","16166.6115261768","16735.3644230166","17711.7955339565","18412.899987758","17003.0130207249",
"Algeria","DZA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8746.35188227878","8431.38854129601","8383.76900709811","8027.3761068975","7792.08435353306","7935.17901354378","8116.95994710476","8074.7596813777","8360.15144618744","8506.3456787255","8710.45514928451","8855.02018576841","9232.42752284654","9771.68485621453","10058.4390154947","10504.8584676293","10527.4220783456","10717.7844636359","10796.9025638467","10782.3610927013","10970.7063686681","11078.2423287825","11233.5313203299","11319.0970588002","11512.7051094875","11696.9652290602","11826.1664161028","11737.41615883","11642.1983450506","11510.5570882584","10681.6792969827",
"East Asia & Pacific (excluding high income)","EAP","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2171.51969223931","2301.93576627709","2499.53928012299","2720.3405300394","2957.20956557044","3197.62966829299","3434.20471821834","3616.43971006338","3598.3947581082","3766.1116740909","4000.300761546","4216.93347401053","4496.99099460567","4835.97751087371","5211.76941665603","5651.66982649566","6184.9983638988","6852.61678553631","7354.80932655296","7834.56669403834","8520.22304490165","9150.10705899435","9758.68005863038","10370.5090137789","10986.1556628376","11616.7757506621","12268.196806141","12977.8296315797","13717.1792963743","14406.0888793813","14431.6054187478",
