Section ID,Section,HS2 ID,HS2,HS4 ID,HS4,HS6 ID,HS6,Trade Value
6,Chemical Products,629,Organic chemicals,62912,Aldehydes,6291241,Vanillin(4-hydroxy-3-methoxybenzaldehyde),64
6,Chemical Products,629,Organic chemicals,62912,Aldehydes,6291249,"Aldehydes, derivs with other oxygen function",9409784
6,Chemical Products,629,Organic chemicals,62912,Aldehydes,6291250,Cyclic polymers of aldehydes,10612
6,Chemical Products,629,Organic chemicals,62912,Aldehydes,6291260,Paraformaldehyde,27559310
6,Chemical Products,629,Organic chemicals,62913,Aldehyde Derivatives,6291300,"Hydrogenated, sulphonated, nitrated aldehydes",1445580
6,Chemical Products,629,Organic chemicals,62914,Ketones and Quinones,6291411,Acetone,98960047
6,Chemical Products,629,Organic chemicals,62914,Ketones and Quinones,6291412,Butanone (methyl ethyl ketone),13008064
6,Chemical Products,629,Organic chemicals,62914,Ketones and Quinones,6291413,4-methylpentan-2-one(methyl isobutyl ketone),354557
6,Chemical Products,629,Organic chemicals,62914,Ketones and Quinones,6291419,"Acyclic ketones without other oxygen function, nes",387740
6,Chemical Products,629,Organic chemicals,62914,Ketones and Quinones,6291422,Cyclohexanone and methylcyclohexanones,94830747
6,Chemical Products,629,Organic chemicals,62914,Ketones and Quinones,6291429,"Cyclanic/cyclenic/cycloterp ketones,no oxygen functio",7201718
6,Chemical Products,629,Organic chemicals,62914,Ketones and Quinones,6291430,Aromatic ketones without other oxygen function,2289642
6,Chemical Products,629,Organic chemicals,62914,Ketones and Quinones,6291449,"Ketone-alcohols nes, ketone-aldehydes",6099443
6,Chemical Products,629,Organic chemicals,62914,Ketones and Quinones,6291450,Ketone-phenols and ketones with other oxygen function,4635492
6,Chemical Products,629,Organic chemicals,62914,Ketones and Quinones,6291461,Anthraquinone,86762
6,Chemical Products,629,Organic chemicals,62914,Ketones and Quinones,6291469,Quinones other than anthraquinone,293347
6,Chemical Products,629,Organic chemicals,62914,Ketones and Quinones,6291470,Derivatives of ketones and quinones,884422
6,Chemical Products,629,Organic chemicals,62915,Saturated Acyclic Monocarboxylic Acids,6291511,Formic acid,178017
6,Chemical Products,629,Organic chemicals,62915,Saturated Acyclic Monocarboxylic Acids,6291512,Salts of formic acid,6079565
6,Chemical Products,629,Organic chemicals,62915,Saturated Acyclic Monocarboxylic Acids,6291513,Esters of formic acid,10987
6,Chemical Products,629,Organic chemicals,62915,Saturated Acyclic Monocarboxylic Acids,6291521,Acetic acid,107914023
6,Chemical Products,629,Organic chemicals,62915,Saturated Acyclic Monocarboxylic Acids,6291524,Acetic anhydride,361103
6,Chemical Products,629,Organic chemicals,62915,Saturated Acyclic Monocarboxylic Acids,6291529,Acetic acid salts except cobalt and sodium,10479771
6,Chemical Products,629,Organic chemicals,62915,Saturated Acyclic Monocarboxylic Acids,6291531,Ethyl acetate,3830960
6,Chemical Products,629,Organic chemicals,62915,Saturated Acyclic Monocarboxylic Acids,6291532,Vinyl acetate,263835314
6,Chemical Products,629,Organic chemicals,62915,Saturated Acyclic Monocarboxylic Acids,6291533,N-butyl acetate,6768222
6,Chemical Products,629,Organic chemicals,62915,Saturated Acyclic Monocarboxylic Acids,6291539,Acetic acid esters nes,92424472
6,Chemical Products,629,Organic chemicals,62915,Saturated Acyclic Monocarboxylic Acids,6291540,"Mono-, di-, tri-chloroacetic acids, salts & esters",67443
6,Chemical Products,629,Organic chemicals,62915,Saturated Acyclic Monocarboxylic Acids,6291550,"Propionic acid, its salts & esters",5185422
6,Chemical Products,629,Organic chemicals,62915,Saturated Acyclic Monocarboxylic Acids,6291560,"Butyric acids, valeric acids, their salts & esters",3878956
6,Chemical Products,629,Organic chemicals,62915,Saturated Acyclic Monocarboxylic Acids,6291570,"Palmitic acid, stearic acid, their salts & esters",16558950
6,Chemical Products,629,Organic chemicals,62915,Saturated Acyclic Monocarboxylic Acids,6291590,"Saturated acyclic monocarboxylic acids, derivs, nes",22071183
6,Chemical Products,629,Organic chemicals,62916,Unsaturated Acyclic Monocarboxylic Acids,6291611,"Acrylic acid, salts",6351449
6,Chemical Products,629,Organic chemicals,62916,Unsaturated Acyclic Monocarboxylic Acids,6291612,Acrylic acid esters,164793443
6,Chemical Products,629,Organic chemicals,62916,Unsaturated Acyclic Monocarboxylic Acids,6291613,"Methacrylic acid, salts",14640981
6,Chemical Products,629,Organic chemicals,62916,Unsaturated Acyclic Monocarboxylic Acids,6291614,Methacrylic acid esters,116844174
6,Chemical Products,629,Organic chemicals,62916,Unsaturated Acyclic Monocarboxylic Acids,6291615,"Oleic,linoleic or linolenic acids, salts & esters",5200693
6,Chemical Products,629,Organic chemicals,62916,Unsaturated Acyclic Monocarboxylic Acids,6291619,"Unsaturated acyclic monocarboxylic acids, derivatives",1034929
6,Chemical Products,629,Organic chemicals,62916,Unsaturated Acyclic Monocarboxylic Acids,6291620,Cyclan-/cyclen-/cycloterpen-monocarboxylic acid/deriv,71785
6,Chemical Products,629,Organic chemicals,62916,Unsaturated Acyclic Monocarboxylic Acids,6291631,"Benzoic acid, its salts & esters",6342390
6,Chemical Products,629,Organic chemicals,62916,Unsaturated Acyclic Monocarboxylic Acids,6291632,Benzoyl peroxide and benzoyl chloride,2934427
6,Chemical Products,629,Organic chemicals,62916,Unsaturated Acyclic Monocarboxylic Acids,6291639,"Aromatic monocarboxylic acids and derivatives, nes",4260726
6,Chemical Products,629,Organic chemicals,62917,Polycarboxylic Acids,6291711,"Oxalic acid, its salts & esters",2770041
6,Chemical Products,629,Organic chemicals,62917,Polycarboxylic Acids,6291712,"Adipic acid, its salts & esters",8715165
6,Chemical Products,629,Organic chemicals,62917,Polycarboxylic Acids,6291713,"Azelaic acid, sebacic acid, their salts & esters",825170
6,Chemical Products,629,Organic chemicals,62917,Polycarboxylic Acids,6291714,Maleic anhydride,60289768
6,Chemical Products,629,Organic chemicals,62917,Polycarboxylic Acids,6291719,"Acyclic polycarboxylic acids, derivatives, nes",12512727
6,Chemical Products,629,Organic chemicals,62917,Polycarboxylic Acids,6291720,"Cyclan-, cyclen-, cycloterpen-poly-carboxylic acids",32524803
6,Chemical Products,629,Organic chemicals,62917,Polycarboxylic Acids,6291732,Dioctyl orthophthalates,103930423
6,Chemical Products,629,Organic chemicals,62917,Polycarboxylic Acids,6291733,Dinonyl or didecyl orthophthalates,43671368
6,Chemical Products,629,Organic chemicals,62917,Polycarboxylic Acids,6291734,"Orthophthalic acid esters, nes",12853642
6,Chemical Products,629,Organic chemicals,62917,Polycarboxylic Acids,6291735,Phthalic anhydride,85154131
6,Chemical Products,629,Organic chemicals,62917,Polycarboxylic Acids,6291736,"Terephthalic acid, its salts",889232958
6,Chemical Products,629,Organic chemicals,62917,Polycarboxylic Acids,6291737,Dimethyl terephthalate,39510
6,Chemical Products,629,Organic chemicals,62917,Polycarboxylic Acids,6291739,"Aromatic polycarboxylic acids, derivatives, nes",219376633
6,Chemical Products,629,Organic chemicals,62918,Carboxylic Acids,6291811,"Lactic acid, its salts & esters",1145140
6,Chemical Products,629,Organic chemicals,62918,Carboxylic Acids,6291812,Tartaric acid,51820
6,Chemical Products,629,Organic chemicals,62918,Carboxylic Acids,6291813,Salts & esters of tartaric acid,74614
6,Chemical Products,629,Organic chemicals,62918,Carboxylic Acids,6291814,Citric acid,1817599
6,Chemical Products,629,Organic chemicals,62918,Carboxylic Acids,6291815,Salts & esters of citric acid,711386
6,Chemical Products,629,Organic chemicals,62918,Carboxylic Acids,6291816,"Gluconic acid, its salts & esters",523329
6,Chemical Products,629,Organic chemicals,62918,Carboxylic Acids,6291819,"Carboxylic acids (alcohol function only), derivatives",6930933
6,Chemical Products,629,Organic chemicals,62918,Carboxylic Acids,6291821,"Salicylic acid, salts",114297
6,Chemical Products,629,Organic chemicals,62918,Carboxylic Acids,6291823,"Salicylic acid esters, nes, salts",253232
6,Chemical Products,629,Organic chemicals,62918,Carboxylic Acids,6291829,Carboxylic acids (phenol function only) & derivatives,139746483
6,Chemical Products,629,Organic chemicals,62918,Carboxylic Acids,6291830,"Carboxylic acids (aldehyde, ketone function), derivs",7238839
6,Chemical Products,629,Organic chemicals,62918,Carboxylic Acids,6291890,"Carboxylic acids nes, derivativess",3707184
6,Chemical Products,629,Organic chemicals,62919,Phosphoric Esters and Salts,6291900,"Phosphoric esters, their salts and derivatives",15498777
6,Chemical Products,629,Organic chemicals,62920,Other Esters,6292010,"Thiophosphoric esters(phosphorothioates),salts,derivs",710962
6,Chemical Products,629,Organic chemicals,62920,Other Esters,6292090,"Esters of inorganic acids, nes, their salts, derivs",102466730
6,Chemical Products,629,Organic chemicals,62921,Amine Compounds,6292111,"Methylamine, di- or trimethylamine, salts",3239779
6,Chemical Products,629,Organic chemicals,62921,Amine Compounds,6292119,"Acyclic monoamines nes, derivatives and salts",28464533
6,Chemical Products,629,Organic chemicals,62921,Amine Compounds,6292121,"Ethylenediamine, its salts",2101731
6,Chemical Products,629,Organic chemicals,62921,Amine Compounds,6292122,"Hexamethylenediamine, its salts",2370910
6,Chemical Products,629,Organic chemicals,62921,Amine Compounds,6292129,"Acyclic polyamines nes, their derivatives and salts",3653856
6,Chemical Products,629,Organic chemicals,62921,Amine Compounds,6292130,"Cyclanic, cyclenic and cycloterpenic amines, compound",9213668
6,Chemical Products,629,Organic chemicals,62921,Amine Compounds,6292141,Aniline and its salts,8060
6,Chemical Products,629,Organic chemicals,62921,Amine Compounds,6292142,"Aniline derivatives, salts thereof",771515
6,Chemical Products,629,Organic chemicals,62921,Amine Compounds,6292143,"Toluidines, derivatives, salts thereof",97533
6,Chemical Products,629,Organic chemicals,62921,Amine Compounds,6292144,"Diphenylamine, derivatives, salts thereof",765012
6,Chemical Products,629,Organic chemicals,62921,Amine Compounds,6292145,"Naphthylamines, derivatives, salts thereof",75782
6,Chemical Products,629,Organic chemicals,62921,Amine Compounds,6292149,"Aromatic monoamines nes, derivatives, salts thereof",2999369
6,Chemical Products,629,Organic chemicals,62921,Amine Compounds,6292151,"O-,M-,P-phenylenediamine,diaminotoluenes, derivs,salt",3690390
6,Chemical Products,629,Organic chemicals,62921,Amine Compounds,6292159,"Aromatic polyamines nes, derivatives, salts thereof",10676860
6,Chemical Products,629,Organic chemicals,62922,Oxygen Amino Compounds,6292211,"Monoethanolmine, salts",4252486
6,Chemical Products,629,Organic chemicals,62922,Oxygen Amino Compounds,6292212,"Diethanolamine, salts",4760931
6,Chemical Products,629,Organic chemicals,62922,Oxygen Amino Compounds,6292213,"Triethanolamine, salts",7741346
6,Chemical Products,629,Organic chemicals,62922,Oxygen Amino Compounds,6292219,"Amino-alcohols nes, their ethers and esters, salts",3828992
6,Chemical Products,629,Organic chemicals,62922,Oxygen Amino Compounds,6292221,Aminohydroxynaphthalenesulphonic acids and salts,300400
6,Chemical Products,629,Organic chemicals,62922,Oxygen Amino Compounds,6292229,"Amino-naphthols/phenols nes, their ethers/esters/salt",718743
6,Chemical Products,629,Organic chemicals,62922,Oxygen Amino Compounds,6292230,"Amino-aldehydes, ketones and quinones, salts thereof",185254
6,Chemical Products,629,Organic chemicals,62922,Oxygen Amino Compounds,6292241,"Lysine, esters, salts thereof",207603
6,Chemical Products,629,Organic chemicals,62922,Oxygen Amino Compounds,6292242,"Glutamic acid, salts",35441606
6,Chemical Products,629,Organic chemicals,62922,Oxygen Amino Compounds,6292249,"Amino-acids nes, esters, salts thereof",12930908
6,Chemical Products,629,Organic chemicals,62922,Oxygen Amino Compounds,6292250,Amino-alcohol-phenols etc with oxygen function,6439886
6,Chemical Products,629,Organic chemicals,62923,Quaternary Ammonium Salts and Hydroxides,6292310,"Choline, salts",209500
6,Chemical Products,629,Organic chemicals,62923,Quaternary Ammonium Salts and Hydroxides,6292320,Lecithins and other phosphoaminolipids,6182020
6,Chemical Products,629,Organic chemicals,62923,Quaternary Ammonium Salts and Hydroxides,6292390,"Quarternary ammonium salts and hydroxides, nes",9033673
6,Chemical Products,629,Organic chemicals,62924,Carboxyamide Compounds,6292410,"Acyclic amides, derivatives, salts thereof",4642509
6,Chemical Products,629,Organic chemicals,62924,Carboxyamide Compounds,6292421,"Ureines, derivatives, salts thereof",724551
6,Chemical Products,629,Organic chemicals,62924,Carboxyamide Compounds,6292429,"Cyclic amides, derivatives, nes, salts thereof",22720551
6,Chemical Products,629,Organic chemicals,62925,Carboxyimide Compounds,6292511,"Saccharin, salts",253836
6,Chemical Products,629,Organic chemicals,62925,Carboxyimide Compounds,6292519,"Imides except saccharin, derivatives, salts thereof",6307421
6,Chemical Products,629,Organic chemicals,62925,Carboxyimide Compounds,6292520,"Imines, derivatives, salts thereof",3658913
